"EXPEDIENTE"	"RUC"	"DENOMINACION"	"CIIU4"	"TIPO_COMPANIA"	"PATRIMONIO"	"FECHA_PATRIMONIO"	"COTIZA_EN_BOLSA"	"ESPUBLICA"	"CUMPLIMIENTO"	"HABILITADA"	"IMPEDIMENTO"
"49217"	"1791297903001"	"PRODUCNORTE S.A."	"A0119.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49218"	"1791299035001"	"CUBIERTAS DEL ECUADOR KU-BIEC S.A."	"C2410.25"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49221"	"1791299477001"	"LINKTEL S.A."	"J6020.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49224"	"1791299124001"	"ECUADOR CENTER S.A. ECUACENTER"	"N7912.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49229"	"1791301102001"	"ORIFLAME DEL ECUADOR S.A."	"G4649.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49231"	"1791167228001"	"SERVICIO INTEGRADO DE RADIOLOGIA DIAGNOSTICA SOCIEDAD ANONIMA SIRDSA"	"Q8690.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49243"	"1791300157001"	"INMOBILIARIA NORMANDIA C.A. INMONOLCA"	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49257"	"1791300386001"	"KICLAR CAMARON S.A."	"A0321.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49269"	"1791299450001"	"TECNOLOGIA DE SERVICIOS QUIMICOS TESQUIMSA C.A."	"C2011.13"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49272"	"1791299442001"	"TRANSPORTES GUADALAJARA S.A."	"H4921.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49273"	"1791301331001"	"TELEHOLDING S.A."	"J6190.04"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49274"	"1791300610001"	"GMAC DEL ECUADOR S.A."	"M7010.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49285"	"1791302222001"	"INV MINERALES ECUADOR S.A. INVMINEC"	"B0729.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49289"	"1791302311001"	"PROVEMOVIL S.A."	"L6820.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49292"	"1791302400001"	"ALPINA PRODUCTOS ALIMENTICIOS ALPIECUADOR S.A."	"C1050.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49293"	"1791302230001"	"MINERA QUEBRADA FRIA S.A."	"B0729.02"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49298"	"0490042199001"	"TRANSRUNORT TRANSPORTE RUTAS DEL NORTE C.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49299"	"1791302265001"	"INMOBILIARIA MATIZ S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49306"	"1791302974001"	"TRANSPORTES CONSOLIDADOS ANDINOS TRANSCONAN S.A."	"H5224.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49308"	"1791303105001"	"NATUFLOR S.A."	"A0119.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49309"	"1791303008001"	"LUCYBACOF S.A."	"G4711.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49315"	"1791303377001"	"SANCHEZ GARCIA & ASOCIADOS S.A."	"M6910.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49317"	"1791303369001"	"APOFIS S.A."	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49322"	"1791302990001"	"REPRESENTACIONES Y SERVICIOS TECNICOS S.A. RESETEC"	"G4659.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49352"	"1791303059001"	"ECOGAS S.A."	"D3520.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49368"	"1791304667001"	"ACEROS BOEHLER DEL ECUADOR S.A. BOEHLER"	"G4659.99"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49370"	"1791305019001"	"ALIMENTOS ESPECIALES PROCESADOS C.A. ALEPROCA"	"C1010.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49377"	"1791304721001"	"GRUPOFARMA DEL ECUADOR S.A."	"G4649.23"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49381"	"1791304624001"	"IRIDIUM DEL ECUADOR S.A."	"J6110.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49385"	"0590059684001"	"FLORICOLA LA ROSALEDA S.A. FLOROSAL"	"A0119.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49387"	"1791305418001"	"MULTIPETROL S.A."	"M7110.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49392"	"1791305043001"	"COMPA�IA ECUATORIAL DE TRANSPORTE INSTITUCIONAL Y ESTUDIANTIL CETITESTUDY S.A."	"H4922.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49394"	"1791260775001"	"SAN LUIS MINERALES S.A."	"B0729.02"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49403"	"1791305507001"	"TRANSPORTES MAIZ Y TURISMO TRAMAYTU S.A."	"H4922.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49407"	"1791305973001"	"CLUB 8 DISENO DANES GRUPOGAMANINI S.A."	"G4759.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49408"	"1791305965001"	"REEDDYOR REPRESENTACIONES ASESORAMIENTOS S.A."	"G4663.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49414"	"1791306430001"	"INMOBILIARIA DO�A CATA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49416"	"1791306120001"	"CORPORACION EQUINOCCIO INMOEQUINOCCIO S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49419"	"1791306546001"	"UNITRANSA, UNION DE TRANSPORTADORES DE CARGA S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49423"	"1791306171001"	"REPRESENTACIONES IMPOCATALONIA S.A."	"G4659.99"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49424"	"1791306236001"	"ROSAS DE LA MONTANA, ROSAMONT S.A."	"A0119.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49426"	"1791306201001"	"MINERA MESALOMA S.A."	"B0729.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49431"	"1791306651001"	"AGRICOLA CHAQUISCACOCHA S.A."	"A0161.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49443"	"1791307275001"	"ECUATORIANA DE CONSTRUCCIONES S.A. EDECONSA"	"F4100.10"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49445"	"1791306961001"	"AVICOLA VITALOA S.A. AVITALSA"	"A0146.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49450"	"1791307739001"	"VAJILLAS LUZURIAGA LUVAJILLAS S.A."	"A0111.39"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49465"	"1791308417001"	"CABLEADOS PARA COMUNICACIONES CABLECOMSA S.A."	"G4652.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49472"	"1791308603001"	"SEPRODA CIA. LTDA."	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49477"	"1791308751001"	"NATURE'S SUNSHINE PRODUCTS DEL ECUADOR S.A."	"G4772.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49481"	"1791308638001"	"MULTICIENCIAS DEL ECUADOR S.A."	"G4772.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49482"	"1791307976001"	"TRANSPORTE DE PASAJEROS CONDOR MIRADOR TRANSPACOMI S.A."	"H4921.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49486"	"1791307445001"	"PETROCONSULTANT S.A."	"B0910.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49489"	"1791308891001"	"LINEAS AEREAS SURAMERICANAS S.A."	"H5120.01"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49495"	"1791308832001"	"ARCGOLD DEL ECUADOR S.A."	"N7740.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49499"	"1791309391001"	"TRADING EXPRESS CARGO S.C. BALSECA CAZCO S.A."	"H5120.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49507"	"1791309596001"	"SONIDO DIGITAL Y COLOR SODICOLOR S.A."	"C1811.04"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49508"	"1791309847001"	"RIVADENEIRA BARRIGA ARQ. S.A."	"F4100.20"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49512"	"1791309448001"	"PHARMEUROPEA S.A."	"G4649.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49513"	"1791309863001"	"MULTICINES S.A."	"J5914.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49515"	"1791310438001"	"ESTRATEGACORP S.A."	"M7010.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49522"	"1791309472001"	"FAX Y COPIAS FAXYCOPIAS S.A."	"G4659.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49530"	"1791311027001"	"ARYSTA LIFESCIENCE ECUADOR S.A."	"C2021.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49538"	"1791310837001"	"TABLELECTRIC S.A."	"C2610.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49548"	"1791311310001"	"TAXIS TRANSTERMINAL S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49549"	"1791311353001"	"GUADALUPE MINING CORPORATION"	"B0899.09"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49553"	"1791309766001"	"CONDORES DEL VALLE CONDORVALL S.A."	"H4921.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49554"	"1791310810001"	"TRANSPORTES QUITO OCCIDENTAL TRANQUITO S.A."	"H4921.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49573"	"1791310462001"	"COPPA & PI INMOBILIARIA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49575"	"0490042423001"	"SERVICIO DE TRANSPORTE COMERCIAL MIXTO DE PASAJEROS Y CARGA EN CAMIONETAS DOBLE CABINA SELICAF C.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49577"	"1791312627001"	"HIDRELGEN S.A."	"M7110.23"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49578"	"1791312406001"	"JOTACSA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49579"	"1791312376001"	"VALVULAS Y PROVISIONES DEL ECUADOR VALPRO S.A."	"G4663.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49584"	"1791309618001"	"LA CASA DEL SUIZO SUIZHOUSE S.A."	"I5510.09"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49585"	"1791312864001"	"VENTANESA PROCESADORA DE MADERAS S.A."	"C3100.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49586"	"1791312813001"	"URBANO EXPRESS S.A. RAPIEXX"	"H5310.00"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"49590"	"1791311493001"	"CUESTA CINE Y TELEVISION CUESVISION S.A."	"J5912.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49601"	"1791312651001"	"NEGOCIOS E IMPORTACIONES LICATEXSA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49605"	"1791305035001"	"INFORMACION TECNOLOGICA DEL ECUADOR LUXEINFORM S.A."	"J6201.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49616"	"1791314379001"	"PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A"	"C1709.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49618"	"1791313933001"	"COMPANIA DE TRANSPORTES, CNEYTON - VASQUEZ S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49624"	"1791303326001"	"CONSTRUROCA S.A."	"F4210.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49625"	"1791314328001"	"ECOCIFRA CORPORACION S.A."	"M7020.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49632"	"1791315049001"	"CARLOS PUIG & ASOCIADOS S.A. CIA. DE EXPLORACION DE MINERALES Y SERVICIOS MINEROS"	"B0610.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49634"	"1791314778001"	"TAXIS KOTOHURCO TAXKOTOHURCO S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49635"	"1791314697001"	"SERVICIOS DE INFRAESTRUCTURA EMPRESARIAL SERINSE S.A."	"M7310.04"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49645"	"1791315278001"	"WARTSILA ECUADOR S.A."	"G4659.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49652"	"1791315588001"	"SABRE INTERNATIONAL, LLC."	"G4651.02"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49658"	"1791316584001"	"ENERGIA Y PETROLEOS ENERPETROL S.A."	"G4652.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49663"	"1791316894001"	"NEGOCIOS Y COMERCIO ELECTRONICA ASENECO S.A."	"C3314.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49665"	"1791316347001"	"ABRODESIVOS DEL ECUADOR S.A."	"G4719.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49667"	"1791317025001"	"PANAMERICANA VIAL S.A. PANAVIAL"	"F4210.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49672"	"1090106550001"	"IMBABURAPAC CHURIMI CANCHIC S.A."	"H4921.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49673"	"1791315529001"	"IMPORTADORA ALASKA IMPORALASKA S.A."	"G4610.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49674"	"1791318110001"	"MONTEAVENTINO INVESTMENT S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49677"	"1791317556001"	"ECCOLMETALS S.A"	"B0899.09"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49678"	"1791318579001"	"NEXUSTERRA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49684"	"1791312457001"	"COMPANIA DE TRANSPORTES SAN SEBASTIAN COTRASSEB S.A."	"H4922.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49689"	"1791317130001"	"HIDORFVENTAS S.A."	"G4799.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49703"	"1791316339001"	"COMPA�IA DE TRANSPORTES INTERNACIONAL TRANSIBUR S.A."	"H4922.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49706"	"1791319249001"	"PROVEEDORA ERAZO SANCHEZ S.A."	"G4719.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49726"	"1791319877001"	"SACHALODGE S.A."	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49730"	"1791320972001"	"TERRIGENO GOLD MINE S.A."	"N7730.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49731"	"1791320557001"	"GRANTMINING S.A."	"B0610.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49737"	"1791320476001"	"MICMANT MANTENIMIENTO INDUSTRIAL Y CIVIL S.A."	"G4659.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49751"	"1791321367001"	"ZONAMANTA S.A."	"H5229.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49761"	"1791321812001"	"WEATHERFORD ECUADOR S.A."	"G4659.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49767"	"1791321995001"	"SAJANTOSA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49768"	"1791322045001"	"ESTENA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49769"	"1791321596001"	"UNILEVER ANDINA ECUADOR S.A."	"C2023.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49770"	"1791322029001"	"CENTRO DE COMIDAS EL PARQUE CEMIPARK S.A."	"P8510.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49771"	"1791322053001"	"VICTONA S.A."	"G4742.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49772"	"1791322002001"	"SEJOSE S.A."	"G4659.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49775"	"1791320743001"	"ALPOKY S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49778"	"1791322037001"	"ECOPLANTA S.A."	"G4610.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49783"	"1791322665001"	"SCANTEC S.A."	"G4661.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49796"	"1791322584001"	"REVTON S.A."	"B0910.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49801"	"1791322673001"	"SERVICIOS Y COMERCIO PETROLEROS SERCOMPETROL SOCIEDAD ANONIMA"	"G4661.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49808"	"1090106739001"	"COMPANIA DE TRANSPORTE EN TAXIS POSSO SALGADO POSSALG S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49815"	"1791317939001"	"EQUIGRUPO S.A."	"M7310.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49824"	"1791323734001"	"ATLANTICAIR S.A."	"H5120.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49826"	"1791323122001"	"QUITO MERCANTIL AUTOMOTRIZ MERQUIAUTO S.A."	"G4510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49828"	"0490042628001"	"SOCIEDAD AGRICOLA CORDOBA S.A."	"A0141.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49830"	"1791323084001"	"ENSUPERIOR S.A."	"C1061.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49832"	"1791323009001"	"COMPANIA FINIBUS S.A."	"G4711.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49838"	"1791311701001"	"MONTELIMARHOLDING S.A."	"K6420.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49841"	"1791324293001"	"COMPANIA ANONIMA DE TRANSPORTE ESTUDIANTIL TRANSTILSTUDY C.A."	"H4922.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49847"	"0590059935001"	"CONSTRUCTORA ESPINOSA MOLINA S.A."	"F4100.10"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49850"	"1791324404001"	"COCA-COLA DE ECUADOR S.A."	"M7010.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49852"	"0890046126001"	"TAXIS JUSTINA ESTUPINAN DE LOPEZ C.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49854"	"1791325818001"	"GRUPOCONTEXT S.A."	"J5820.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49858"	"1791272994001"	"COMPANIA ALLEGRO ECUADOR S.A."	"M7490.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49864"	"1791326733001"	"SERVICIOS Y REPRESENTACIONES GLOBALES SERGLOBAL S.A."	"M7020.04"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49870"	"1791327489001"	"AXXISIMAGEN S.A."	"Q8690.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49879"	"1791326466001"	"DATAQUEST S.A."	"M7320.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49884"	"1791326202001"	"ALIANZA LOGISTIKA TDGE S.A."	"H5120.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49885"	"1791325923001"	"COMPA�IA SANTIAGO EXPRESS TRANSSANTIAGOEXPRES S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49892"	"1791325524001"	"SOCIEDAD HOTELERA COTOPAXI S.A. COPAXI"	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49893"	"1791327535001"	"INMOBILIARIA GENIART S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49899"	"1791328183001"	"PROSUMEL S.A."	"N8110.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49905"	"1791327934001"	"INMOBILIARIA FERALGA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49913"	"1791306317001"	"ENLACE INMOBILIARIA ENLACEIN S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49914"	"1791329597001"	"LEDIFIC S.A."	"M7110.25"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49916"	"1791329619001"	"ACCENTURE ECUADOR S.A."	"J6201.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49942"	"1791330617001"	"COMPANIA INMOBILIARIA Y DE CONSTRUCCIONES RIBAMONT S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49946"	"1791330900001"	"PETROLEOS ANDINOS S.A. ANDIPETROLEOS"	"B0910.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49951"	"0890046231001"	"TRANSERINTER TRANSPORTES Y SERVICIOS INTERNACIONALES S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49952"	"1791330897001"	"PETROLEOS DEL PACIFICO S.A. PACIFPETROL"	"B0620.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49956"	"1791331400001"	"MANUFACTURAS PUBLICITARIAS MANUPUBLI S.A."	"C1512.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49961"	"0890046282001"	"SERVICIO DE TRANSPORTE PESADO ESMERALDAS SERVITRANSPE S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49962"	"1791331656001"	"FLOTUR S.A."	"H4921.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49964"	"1791331958001"	"FRAMEPOL S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49969"	"1791327675001"	"COMPANIA RADIO TAXI MODULTAX S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49972"	"1791330846001"	"LATAM AIRLINES GROUP S.A."	"H5110.01"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49977"	"0590060054001"	"ARCOFLOR, FLORES ARCOIRIS S.A."	"A0130.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49983"	"1791332377001"	"I&G INGENIERIA & GEOSINTETICOS S.A."	"G4669.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49984"	"1791332164001"	"INMOBILIARIA SIGLO XXI INMOUNO S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49987"	"1791332504001"	"TELEACCESS S.A."	"J6120.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"49990"	"1791332725001"	"LATINSTOCK ECUADOR S.A."	"G4773.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50000"	"1791003225001"	"DURANGO - TEX C.L."	"C1399.06"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50011"	"1791073487001"	"VITALAR CIA. LTDA."	"Q8690.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50014"	"1791065093001"	"PRODUCTOS DE SEGURIDAD INDUSTRIAL PROSEIN CIA. LTDA."	"F4390.92"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50018"	"1791076567001"	"COMERCIAL CANO LASTRA COMPA�IA LIMITADA"	"G4752.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50024"	"1791077571001"	"INTERAMERICANA DE COMERCIO EXTERIOR INTERCOMEX CIA. LTDA."	"H5120.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"50027"	"1791079280001"	"INMOBILIARIA DEHUCI S.A."	"L6820.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
